id_estudiante,nombre,apellido,edad,ciudad,correo,telefono,promedio,estado_solicitud,fecha_registro,programa,modalidad,creditos_aprobados,beca,ingresos
401,Andres,Gomez,28,Bogotá,andres.gomez@mail.com,abc123,,Aprobado,,INGENIERIA,Virtual,38.0,Sí,2619061.0
402,Ana,Martinez,cincuenta,Bogotá,correo_invalido,,,Rechazado,2025-01-15,INGENIERIA,Presencial,64.0,No,
403,Jorge,Martinez,cincuenta,BOGOTA,jorge.martinez@mail.com,3001234567,,Pendiente,2025-01-15,Fisica,virtual,-5.0,si,
404,Carlos,Hernandez,,Medellín,carlos.hernandez@mail.com,+57 3109876543,cuatro,Aprobado,2025-01-15,Matemáticas,Virtual,300.0,No,
405,Maria,Hernandez,47,Barranquilla,correo_invalido,abc123,,Pendiente,2025/04/01,Fisica,virtual,,si,4167286.0
406,Luisa,Lopez,,bogota,luisa.lopez@mail.com,3001234567,,Pendiente,15/02/2025,Matemáticas,virtual,-5.0,Sí,999999999.0
407,Luisa,Martinez,,bogota,,+57 3109876543,cuatro,Rechazado,03-20-2025,Doctorado,virtual,,si,
408,Carlos,Torres,22,medellin,carlos@gmail,3001234567,3.47,Aprobado,,fisica,Virtual,63.0,Sí,999999999.0
409,Luisa,Lopez,120,bogota,,abc123,,Pendiente,,INGENIERIA,virtual,300.0,NO,
410,Juan,Gomez,43,Barranquilla,,abc123,cuatro,Aprobado,15/02/2025,Ingeniería,Presencial,-5.0,si,999999999.0
411,Pedro,Castro,47, Bucaramanga ,,abc123,,Pendiente,03-20-2025,Fisica,Virtual,,NO,
412,Pedro,Hernandez,19,Bogotá,correo_invalido,,cuatro,Aprobado,2025/04/01,Doctorado,Hibrida,,NO,999999999.0
413,Luisa,Gomez,treinta,Medellín,luisa.gomez@mail.com,3001234567,cuatro,Rechazado,2025/04/01,Ingeniería,Hibrida,300.0,No,999999999.0
414,Valentina,Castro,33, Bucaramanga ,,,cuatro,En proceso,15/02/2025,INGENIERIA,PRESENCIAL,,Sí,
415,Luisa,Torres,cincuenta,BOGOTA,,(601)1234567,cuatro,En proceso,,fisica,Virtual,300.0,No,999999999.0
416,Andres,Martinez,55,bogota,andres.martinez@mail.com,,cuatro,En proceso,03-20-2025,Matemáticas,Presencial,101.0,si,
417,Andres,Hernandez,,Barranquilla,,,,Pendiente,2025/04/01,Ingeniería,PRESENCIAL,,No,
418,Pedro,Castro,52,Medellín,pedro@gmail,(601)1234567,3.09,Rechazado,03-20-2025,Doctorado,virtual,40.0,NO,999999999.0
419,Pedro,Lopez,120,Medellín,pedro@gmail,(601)1234567,3.22,Aprobado,2025-01-15,ingenieria,Hibrida,,NO,
420,Ana,Lopez,treinta,Bogotá,ana@gmail,3001234567,cuatro,En proceso,03-20-2025,Doctorado,Virtual,110.0,Sí,
421,Maria,Castro,39,Barranquilla,maria@gmail,(601)1234567,,Aprobado,15/02/2025,Fisica,PRESENCIAL,300.0,Sí,9329067.0
422,Valentina,Rodriguez,cincuenta,Barranquilla,valentina@gmail,abc123,,Pendiente,03-20-2025,ingenieria,Virtual,300.0,No,999999999.0
423,Valentina,Gomez,120,Cali,correo_invalido,,4.1,En proceso,03-20-2025,Matemáticas,Presencial,-5.0,si,999999999.0
424,Pedro,Gomez,120,Bogotá,pedro.gomez@mail.com,(601)1234567,,Rechazado,15/02/2025,Fisica,virtual,300.0,si,
425,Camila,Castro,,medellin,correo_invalido,(601)1234567,2.9,Pendiente,2025/04/01,Matemáticas,Hibrida,101.0,NO,5597569.0
426,Camila,Castro,,bogota,correo_invalido,,,Aprobado,15/02/2025,INGENIERIA,virtual,58.0,si,
427,Camila,Lopez,,Medellín,camila.lopez@mail.com,3001234567,cuatro,Pendiente,2025/04/01,ingenieria,PRESENCIAL,,No,999999999.0
428,Carlos,Garcia,120,Cali,carlos.garcia@mail.com,abc123,4.4,Rechazado,,ingenieria,virtual,-5.0,NO,1347869.0
429,Valentina,Martinez,,Medellín,valentina.martinez@mail.com,abc123,2.79,En proceso,2025-01-15,Fisica,Hibrida,300.0,No,
430,Juan,Castro,,bogota,juan@gmail,+57 3109876543,2.67,Rechazado,15/02/2025,fisica,virtual,,NO,
431,Pedro,Martinez,treinta,Barranquilla,correo_invalido,+57 3109876543,4.38,Pendiente,2025/04/01,Fisica,virtual,,No,2438456.0
432,Carlos,Hernandez,,Medellín,,,,Rechazado,03-20-2025,Ingeniería,Virtual,300.0,Sí,999999999.0
433,Valentina,Gomez,cincuenta,Barranquilla,correo_invalido,(601)1234567,cuatro,Aprobado,15/02/2025,Fisica,Presencial,,si,999999999.0
434,Maria,Hernandez,,BOGOTA,maria.hernandez@mail.com,(601)1234567,cuatro,En proceso,,Doctorado,Hibrida,,si,999999999.0
435,Pedro,Hernandez,treinta,Cali,pedro@gmail,,cuatro,En proceso,2025/04/01,Ingeniería,Presencial,-5.0,No,4072601.0
436,Pedro,Lopez,,bogota,pedro.lopez@mail.com,abc123,cuatro,Rechazado,15/02/2025,fisica,PRESENCIAL,,NO,
437,Maria,Hernandez,treinta,medellin,correo_invalido,,2.54,Pendiente,2025-01-15,Fisica,Virtual,53.0,No,999999999.0
438,Luisa,Gomez,34,Barranquilla,correo_invalido,(601)1234567,3.12,Aprobado,2025-01-15,Ingeniería,virtual,300.0,NO,999999999.0
439,Valentina,Torres,120,BOGOTA,correo_invalido,+57 3109876543,2.63,Aprobado,15/02/2025,fisica,Virtual,,NO,5280939.0
440,Andres,Rodriguez,treinta,BOGOTA,correo_invalido,(601)1234567,cuatro,Aprobado,2025-01-15,INGENIERIA,virtual,300.0,NO,999999999.0
441,Luisa,Martinez,,Barranquilla,,3001234567,,En proceso,,Doctorado,Hibrida,,No,2559399.0
442,Luisa,Torres,treinta,BOGOTA,luisa.torres@mail.com,+57 3109876543,,En proceso,03-20-2025,Matemáticas,Virtual,-5.0,NO,
443,Ana,Castro,120,Bogotá,ana.castro@mail.com,,3.65,En proceso,,Matemáticas,Virtual,300.0,NO,999999999.0
444,Maria,Gomez,,BOGOTA,maria.gomez@mail.com,3001234567,cuatro,En proceso,03-20-2025,fisica,Hibrida,,si,
445,Luisa,Lopez,treinta,bogota,correo_invalido,3001234567,,En proceso,2025/04/01,Fisica,Virtual,50.0,Sí,1223214.0
446,Camila,Castro,120, Bucaramanga ,correo_invalido,abc123,,Rechazado,15/02/2025,Ingeniería,Presencial,-5.0,No,2877580.0
447,Juan,Martinez,treinta,Medellín,juan@gmail,3001234567,,Rechazado,15/02/2025,Doctorado,virtual,,No,1366025.0
448,Carlos,Torres,,Bogotá,carlos@gmail,(601)1234567,,Rechazado,2025/04/01,Fisica,virtual,42.0,Sí,
449,Andres,Torres,120,medellin,,,cuatro,En proceso,2025/04/01,ingenieria,Virtual,300.0,Sí,999999999.0
450,Camila,Rodriguez,120,Cali,camila.rodriguez@mail.com,(601)1234567,cuatro,Rechazado,15/02/2025,fisica,Presencial,,NO,
451,Valentina,Hernandez,,BOGOTA,,abc123,,Rechazado,2025-01-15,Doctorado,virtual,-5.0,No,
452,Camila,Lopez,treinta,BOGOTA,,abc123,3.82,Rechazado,15/02/2025,ingenieria,Presencial,300.0,Sí,999999999.0
453,Carlos,Gomez,cincuenta,Barranquilla,carlos.gomez@mail.com,,2.34,Pendiente,03-20-2025,Matemáticas,Hibrida,300.0,si,
454,Carlos,Rodriguez,, Bucaramanga ,carlos.rodriguez@mail.com,,4.89,Aprobado,2025-01-15,Doctorado,PRESENCIAL,64.0,Sí,
455,Ana,Hernandez,cincuenta, Bucaramanga ,ana.hernandez@mail.com,(601)1234567,cuatro,Rechazado,2025-01-15,INGENIERIA,Presencial,-5.0,Sí,999999999.0
456,Ana,Torres,cincuenta,BOGOTA,,+57 3109876543,cuatro,Pendiente,2025/04/01,ingenieria,PRESENCIAL,-5.0,NO,999999999.0
457,Andres,Torres,cincuenta,Bogotá,andres.torres@mail.com,3001234567,3.33,Rechazado,15/02/2025,INGENIERIA,virtual,55.0,No,7597913.0
458,Valentina,Gomez,120,medellin,correo_invalido,+57 3109876543,,Rechazado,15/02/2025,Ingeniería,Hibrida,,No,
459,Jorge,Torres,cincuenta,Barranquilla,jorge.torres@mail.com,3001234567,cuatro,Rechazado,03-20-2025,Matemáticas,Presencial,27.0,si,
460,Jorge,Hernandez,treinta,Bogotá,correo_invalido,(601)1234567,,Rechazado,,fisica,virtual,93.0,Sí,999999999.0
461,Luisa,Rodriguez,19, Bucaramanga ,luisa.rodriguez@mail.com,abc123,,Rechazado,,ingenieria,PRESENCIAL,300.0,No,
462,Carlos,Castro,treinta,bogota,carlos@gmail,+57 3109876543,,En proceso,2025-01-15,Ingeniería,Presencial,,NO,2374845.0
463,Andres,Lopez,treinta, Bucaramanga ,,,,En proceso,2025/04/01,Doctorado,Hibrida,,NO,
464,Andres,Lopez,120,BOGOTA,andres@gmail,,cuatro,Aprobado,03-20-2025,fisica,Presencial,60.0,NO,
465,Maria,Castro,23,Cali,maria@gmail,3001234567,3.72,Rechazado,15/02/2025,INGENIERIA,Hibrida,,si,1469389.0
466,Valentina,Castro,cincuenta,medellin,,3001234567,,Aprobado,,Fisica,Hibrida,111.0,Sí,999999999.0
467,Pedro,Torres,, Bucaramanga ,pedro@gmail,(601)1234567,,En proceso,,Doctorado,virtual,300.0,NO,
468,Andres,Castro,,Cali,,+57 3109876543,,Aprobado,,Doctorado,Presencial,300.0,Sí,
469,Maria,Martinez,120,Bogotá,maria@gmail,abc123,,Aprobado,,Ingeniería,PRESENCIAL,300.0,No,4452834.0
470,Camila,Rodriguez,120,Cali,,3001234567,3.21,Rechazado,2025-01-15,Matemáticas,Presencial,300.0,NO,999999999.0
471,Maria,Rodriguez,treinta,medellin,maria.rodriguez@mail.com,(601)1234567,cuatro,Rechazado,2025-01-15,Matemáticas,Presencial,300.0,Sí,4044357.0
472,Pedro,Castro,cincuenta,BOGOTA,correo_invalido,abc123,cuatro,Aprobado,,Ingeniería,Presencial,-5.0,No,
473,Andres,Rodriguez,33,Cali,andres.rodriguez@mail.com,abc123,cuatro,Aprobado,15/02/2025,Matemáticas,Presencial,34.0,Sí,
474,Pedro,Castro,44,Medellín,correo_invalido,,4.35,Pendiente,2025/04/01,Doctorado,Presencial,,NO,1701154.0
475,Valentina,Garcia,treinta,Bogotá,correo_invalido,,cuatro,Rechazado,2025-01-15,Doctorado,virtual,-5.0,si,999999999.0
476,Carlos,Rodriguez,35,Barranquilla,correo_invalido,abc123,4.1,Pendiente,2025/04/01,Fisica,PRESENCIAL,300.0,si,
477,Pedro,Martinez,cincuenta,Cali,correo_invalido,3001234567,,Pendiente,,fisica,Virtual,0.0,NO,999999999.0
478,Camila,Castro,50,bogota,,3001234567,,Rechazado,2025/04/01,Doctorado,virtual,-5.0,si,1141455.0
479,Luisa,Martinez,44,Medellín,correo_invalido,(601)1234567,cuatro,Aprobado,03-20-2025,Doctorado,PRESENCIAL,-5.0,si,999999999.0
480,Juan,Garcia,120,Medellín,,3001234567,,Rechazado,,Fisica,PRESENCIAL,-5.0,NO,3944885.0
481,Carlos,Rodriguez,cincuenta,Medellín,correo_invalido,(601)1234567,,Aprobado,2025-01-15,fisica,PRESENCIAL,,si,999999999.0
482,Luisa,Castro,cincuenta,bogota,,+57 3109876543,cuatro,Aprobado,03-20-2025,fisica,Presencial,,Sí,999999999.0
483,Juan,Castro,cincuenta,bogota,juan@gmail,abc123,4.64,Aprobado,2025-01-15,ingenieria,Presencial,300.0,No,
484,Juan,Torres,43,Cali,juan.torres@mail.com,abc123,4.52,Pendiente,,INGENIERIA,Virtual,-5.0,si,
485,Camila,Rodriguez,,bogota,camila.rodriguez@mail.com,abc123,2.26,Rechazado,,Doctorado,Virtual,,No,999999999.0
486,Andres,Rodriguez,22,Bogotá,,3001234567,cuatro,En proceso,,ingenieria,PRESENCIAL,,Sí,999999999.0
487,Valentina,Rodriguez,37, Bucaramanga ,valentina@gmail,3001234567,,Aprobado,,Ingeniería,PRESENCIAL,-5.0,Sí,
488,Pedro,Hernandez,, Bucaramanga ,pedro.hernandez@mail.com,3001234567,2.56,Pendiente,,INGENIERIA,PRESENCIAL,300.0,NO,
489,Carlos,Lopez,cincuenta,Cali,carlos@gmail,3001234567,2.87,Pendiente,15/02/2025,Fisica,PRESENCIAL,300.0,Sí,4278387.0
490,Maria,Hernandez,, Bucaramanga ,correo_invalido,,cuatro,Rechazado,15/02/2025,Matemáticas,Hibrida,,No,999999999.0
491,Juan,Martinez,treinta, Bucaramanga ,,+57 3109876543,3.87,En proceso,2025-01-15,ingenieria,virtual,105.0,No,7087061.0
492,Luisa,Gomez,51,BOGOTA,correo_invalido,3001234567,2.87,Aprobado,15/02/2025,ingenieria,Presencial,-5.0,si,
493,Luisa,Martinez,treinta,Bogotá,luisa.martinez@mail.com,3001234567,cuatro,Pendiente,15/02/2025,Matemáticas,Virtual,-5.0,si,999999999.0
494,Luisa,Hernandez,treinta,Barranquilla,luisa.hernandez@mail.com,(601)1234567,4.64,Pendiente,,Doctorado,Presencial,,No,999999999.0
495,Andres,Martinez,120,Medellín,andres@gmail,+57 3109876543,cuatro,Pendiente,2025-01-15,Ingeniería,Hibrida,,No,
496,Camila,Rodriguez,120,Barranquilla,correo_invalido,abc123,,En proceso,03-20-2025,ingenieria,Hibrida,,si,999999999.0
497,Valentina,Castro,120,Bogotá,,(601)1234567,2.62,En proceso,03-20-2025,ingenieria,Hibrida,,NO,999999999.0
498,Jorge,Rodriguez,24,medellin,jorge@gmail,,cuatro,Aprobado,2025/04/01,Matemáticas,PRESENCIAL,,si,999999999.0
499,Luisa,Torres,cincuenta,Barranquilla,luisa@gmail,+57 3109876543,cuatro,Aprobado,2025-01-15,INGENIERIA,Virtual,107.0,si,5637641.0
361,Maria,Lopez,,Medellín,,+57 3109876543,3.84,Aprobado,2025/04/01,Ingeniería,Virtual,300.0,Sí,8480659.0
73,Ana,Castro,120,Bogotá,correo_invalido,3001234567,,Pendiente,,INGENIERIA,Hibrida,44.0,si,4043480.0
374,Luisa,Castro,cincuenta,Medellín,luisa@gmail,3001234567,cuatro,Pendiente,,fisica,virtual,-5.0,No,999999999.0
155,Juan,Rodriguez,cincuenta,bogota,juan@gmail,,4.03,Pendiente,2025/04/01,Fisica,Presencial,,si,8751982.0
104,Pedro,Lopez,cincuenta,Medellín,correo_invalido,3001234567,,Rechazado,,ingenieria,PRESENCIAL,300.0,si,9950276.0
394,Camila,Gomez,120,medellin,,(601)1234567,,Aprobado,03-20-2025,Doctorado,Virtual,300.0,No,8927925.0
377,Carlos,Martinez,, Bucaramanga ,,abc123,4.59,Rechazado,15/02/2025,Ingeniería,virtual,300.0,No,
124,Ana,Martinez,,BOGOTA,correo_invalido,abc123,,En proceso,2025/04/01,Doctorado,PRESENCIAL,-5.0,No,
68,Maria,Torres,cincuenta,bogota,maria.torres@mail.com,,3.36,Rechazado,2025-01-15,Matemáticas,Virtual,,Sí,
450,Camila,Rodriguez,120,Cali,camila.rodriguez@mail.com,(601)1234567,cuatro,Rechazado,15/02/2025,fisica,Presencial,,NO,
9,Maria,Lopez,,BOGOTA,,(601)1234567,,Pendiente,2025/04/01,fisica,Hibrida,300.0,NO,
194,Maria,Hernandez,cincuenta,Barranquilla,correo_invalido,+57 3109876543,cuatro,Pendiente,,ingenieria,virtual,300.0,NO,
406,Luisa,Lopez,,bogota,luisa.lopez@mail.com,3001234567,,Pendiente,15/02/2025,Matemáticas,virtual,-5.0,Sí,999999999.0
84,Juan,Hernandez,cincuenta,bogota,correo_invalido,+57 3109876543,cuatro,Pendiente,2025/04/01,INGENIERIA,Virtual,300.0,No,
371,Ana,Lopez,55,BOGOTA,ana.lopez@mail.com,+57 3109876543,,Rechazado,,Matemáticas,Virtual,24.0,No,9895263.0
388,Carlos,Martinez,51,Cali,correo_invalido,abc123,4.93,Pendiente,15/02/2025,Fisica,Hibrida,117.0,Sí,999999999.0
495,Andres,Martinez,120,Medellín,andres@gmail,+57 3109876543,cuatro,Pendiente,2025-01-15,Ingeniería,Hibrida,,No,
30,Luisa,Hernandez,50,BOGOTA,luisa@gmail,(601)1234567,cuatro,Aprobado,15/02/2025,Matemáticas,virtual,,si,7975534.0
316,Ana,Lopez,,BOGOTA,ana@gmail,abc123,cuatro,Pendiente,15/02/2025,Fisica,Presencial,300.0,NO,
408,Carlos,Torres,22,medellin,carlos@gmail,3001234567,3.47,Aprobado,,fisica,Virtual,63.0,Sí,999999999.0
